"","playerID","year","team","games","rush_att","rush_yards","rush_avg","rush_td","receptions","rec_yards","rec_avg","yds_targ","rec_td","pass_att","pass_comp","pass_td","pass_yards","int_thrown","pass_avg","xp_att","xp_made","fg_att","fg_made","int_caught","tackles","sacks","fumble_rec","ret_td","targets","rz_targets","rz_rushes","rz_pass","rz_pass10","rz_pass5","pass20","pass40","rz_rush10","rz_rush5","rush20","rush40","rushStuff","rz_targets10","rz_targets5","targetsPen","rec20","rec40","fga29","fgm29","fga30","fgm30","fga40","fgm40","fga50","fgm50","total_tackles","assists","fumbles_forced","pass_defensed","offsnaps","defsnaps","stsnaps","passing300","passing350","passing400","rushing100","rushing150","rushing200","receiving100","receiving150","receiving200","fumbles","fumblesLost","sacksTaken","KickReturnYards","KickReturnTD","PuntReturnYards","PuntReturnTD","age","YPA","YPT","YPR","position","Rate","AVG","Max"
"6959",13403,2022,"LAR",3,8,32,4,0,0,0,0,0,0,62,38,1,390,3,6.29032278060913,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,3,1,7,0,0,0,0,26,6.29032258064516,0,4,"QB",0,5.9,9.9
"6960",13418,2022,"Atl",17,0,0,0,0,13,202,15.5384616851807,10.1000003814697,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,9,2,0,0,190,1,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,10.1,0,"WR",0,1.92352941176471,10.7
"6961",13424,2022,"Sea",17,0,0,0,0,90,1048,11.6444444656372,7.43262434005737,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,141,28,0,0,0,0,0,0,0,0,0,0,0,10,3,0,11,3,0,0,0,0,0,0,0,0,1,0,0,0,850,0,3,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,24,0,7.43262411347518,0,"WR",10,11.8,30.6
"6962",13425,2022,"Chi",7,0,0,0,0,7,116,16.5714282989502,12.8888893127441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,165,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,12.8888888888889,0,"TE",0,3.01428571428571,9.4
"6963",13426,2022,"Sea",17,0,0,0,0,50,486,9.72000026702881,7.7142858505249,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,9,0,0,0,0,0,0,0,0,0,0,0,7,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,625,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,7.71428571428571,0,"TE",3,5.51111111111111,12.2
"6964",13427,2022,"Bal",15,49,262,5.3469386100769,0,12,58,4.83333349227905,4.83333349227905,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,254,0,213,0,0,0,0,0,0,0,0,0,2,1,0,247,0,0,0,24,0,4.83333333333333,5.3469387755102,"RB",0,2.25,6.7
"6965",13429,2022,"SF",13,42,232,5.5238094329834,3,56,632,11.2857141494751,6.72340440750122,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,94,13,8,0,0,0,0,0,3,1,3,1,0,7,3,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,624,0,1,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,26,0,6.72340425531915,5.52380952380952,"WR",8,10.8375,25.5
"6966",13432,2022,"Phi",17,0,0,0,0,88,1496,17,10.3172416687012,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,145,16,0,0,0,0,0,0,0,0,0,0,0,8,4,0,23,6,0,0,0,0,0,0,0,0,2,0,0,0,956,0,6,0,0,0,0,0,0,5,3,0,2,2,0,0,0,0,0,25,0,10.3172413793103,0,"WR",15,14.135,36.6
"6967",13438,2022,"LV",5,14,84,6,0,0,0,0,0,0,83,53,4,656,3,7.90361452102661,0,0,0,0,0,2,0,0,0,0,0,2,17,7,4,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,149,0,0,1,1,0,0,0,0,0,0,0,3,1,7,0,0,0,0,25,7.90361445783132,0,6,"QB",1,9.64,29.65
"6968",13445,2022,"Car",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,"WR",0,0,0
"6969",13449,2022,"Buf",16,177,819,4.6271185874939,5,38,280,7.36842107772827,5.38461542129517,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,52,8,35,0,0,0,0,0,17,10,5,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,679,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,24,0,5.38461538461539,4.6271186440678,"RB",7,9.57777777777778,19.6
"6970",13450,2022,"LAR",10,70,283,4.04285717010498,3,17,102,6,4.63636350631714,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,2,10,0,0,0,0,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,4.63636363636364,4.04285714285714,"RB",2,6.5,12.2
"6971",13453,2022,"Pit",17,20,90,4.5,1,2,17,8.5,8.5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,40,0,284,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,24,0,8.5,4.5,"RB",1,1.04117647058824,13.3
"6972",13466,2022,"Buf",15,0,0,0,0,48,517,10.7708330154419,7.9538459777832,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,65,11,0,0,0,0,0,0,0,0,0,0,0,5,3,0,8,1,0,0,0,0,0,0,0,0,3,1,0,0,788,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,7.95384615384615,0,"TE",5,7.65882352941177,18.8
"6973",13469,2022,"Ari",16,7,44,6.2857141494751,0,52,467,8.98076915740967,7.296875,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,64,7,2,0,0,0,0,0,1,1,1,0,0,3,2,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,486,0,112,0,0,0,0,0,0,1,0,0,1,1,0,218,0,172,0,24,0,7.296875,6.28571428571429,"WR",4,5.44375,17.3
"6974",13472,2022,"Pit",17,7,25,3.57142853736877,0,86,882,10.2558135986328,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,147,18,2,0,0,0,0,0,0,0,0,0,0,5,3,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,990,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,0,6,3.57142857142857,"WR",1,7.74705882352941,15
"6975",13477,2022,"Min",17,74,283,3.82432436943054,5,15,91,6.06666660308838,5.05555534362793,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,14,0,0,0,0,0,12,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,5.05555555555556,3.82432432432432,"RB",1,4.53333333333333,18.5
"6976",13484,2022,"Sea",10,19,74,3.89473676681519,0,16,157,9.8125,8.72222232818604,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,18,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,5,1,0,159,0,130,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,23,0,8.72222222222222,3.89473684210526,"RB",0,3.51,12.3
"6977",13491,2022,"NYG",16,120,708,5.90000009536743,7,0,0,0,0,0,472,317,15,3205,5,6.79025411605835,0,0,0,0,0,0,0,0,0,0,0,25,42,22,9,27,5,14,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993,0,0,2,0,0,1,0,0,0,0,0,6,3,44,0,0,0,0,25,6.79025423728814,0,5.9,"QB",5,19.6138888888889,37.95
"6978",13494,2022,"Dal",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,"RB",0,0,0
"6979",13502,2022,"Ari",12,1,1,1,0,67,709,10.5820894241333,6.6261682510376,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,107,12,0,0,0,0,0,0,0,0,0,0,0,2,1,0,9,1,0,0,0,0,0,0,0,0,3,0,0,0,742,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,25,0,6.62616822429907,1,"WR",5,10.0416666666667,21
"6980",13505,2022,"Mia",4,10,26,2.59999990463257,0,4,28,7,4.66666650772095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4.66666666666667,2.6,"RB",0,1.85,4.8
"6981",13511,2022,"Pit",17,0,0,0,0,19,132,6.94736862182617,5.73913049697876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,550,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,5.73913043478261,0,"TE",0,1.33529411764706,6.8
"6982",13517,2022,"NE",14,2,-11,-5.5,0,67,804,12,8.375,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,96,8,0,0,0,0,0,0,0,0,0,0,0,5,4,0,14,1,0,0,0,0,0,0,0,0,1,0,0,0,653,0,2,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,25,0,8.375,-5.5,"WR",6,10.3428571428571,20.6
"6983",13521,2022,"Phi",17,259,1269,4.89961385726929,11,20,78,3.90000009536743,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,49,0,0,0,0,0,26,14,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,0,0,0,0,0,3,0,0,0,0,0,2,2,0,0,0,0,0,25,0,3,4.8996138996139,"RB",11,11.615,29.5
"6984",13522,2022,"NYG",16,0,0,0,0,46,724,15.7391300201416,10.1971826553345,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,71,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,3,0,0,0,0,0,0,0,0,1,0,0,0,669,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,25,0,10.1971830985915,0,"WR",6,6.41111111111111,17
"6985",13525,2022,"Ind",17,5,58,11.6000003814697,0,63,623,9.88888931274414,6.8461537361145,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,91,9,1,0,0,0,0,0,0,0,2,0,0,5,2,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,937,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0,6.84615384615385,11.6,"WR",3,6.8,18
"6986",13532,2022,"KC",8,4,31,7.75,2,25,297,11.8800001144409,8.73529434204102,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,10,1,0,0,0,0,0,1,1,1,0,0,6,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,10,0,0,0,0,0,0,0,0,0,1,0,0,4,0,55,0,24,0,8.73529411764706,7.75,"WR",3,9.11111111111111,26
"6987",13536,2022,"Was",17,7,29,4.14285707473755,0,77,1191,15.4675321578979,9.92500019073486,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,120,14,0,0,0,0,0,0,0,0,0,0,0,3,1,0,16,6,0,0,0,0,0,0,0,0,3,0,0,0,1016,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,26,0,9.925,4.14285714285714,"WR",10,11.0882352941176,20.5
"6988",13548,2022,"Cin",8,6,30,5,0,2,30,15,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,0,0,35,0,126,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,24,0,10,5,"RB",1,0.636363636363636,4.7
"6989",13551,2022,"Phi",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,"TE",0,0,0
"6990",13553,2022,"Pit",16,0,0,0,0,2,11,5.5,3.66666674613953,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,129,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3.66666666666667,0,"WR",0,0.13125,1.6
"6991",13556,2022,"Chi",16,201,801,3.98507452011108,5,34,316,9.29411792755127,7.90000009536743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,34,0,0,0,0,0,16,4,2,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,25,0,7.9,3.98507462686567,"RB",5,10.04375,22.6
"6992",13565,2022,"NE",6,0,0,0,0,2,20,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,5,0,"WR",0,0.5,1.6
"6993",13575,2022,"LAC",3,0,0,0,0,2,64,32,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,16,0,"WR",0,2.46666666666667,7.4
"6994",13582,2022,"LV",17,340,1653,4.86176490783691,12,53,400,7.54716968536377,6.25,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,64,5,43,0,0,0,0,0,23,12,7,2,0,2,1,0,2,1,0,0,0,0,0,0,0,0,3,1,0,0,783,0,0,0,0,0,6,2,1,0,0,0,3,1,0,0,0,0,0,24,0,6.25,4.86176470588235,"RB",10,17.5176470588235,45.3
"6995",13583,2022,"Min",8,0,0,0,0,25,182,7.28000020980835,5.05555534362793,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,7,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,270,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,0,5.05555555555556,0,"TE",1,5.27777777777778,12.1
"6996",13587,2022,"NYJ",17,30,160,5.33333349227905,1,12,88,7.33333349227905,3.66666674613953,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,24,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,164,0,191,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,24,0,3.66666666666667,5.33333333333333,"RB",1,2.16470588235294,14.3
"6997",13590,2022,"Dal",16,193,1007,5.21761655807495,9,39,371,9.51282024383545,6.74545431137085,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55,9,23,0,0,0,0,0,12,7,9,3,0,5,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,543,0,6,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,25,0,6.74545454545455,5.21761658031088,"RB",8,13.5555555555556,33.9
"6998",13602,2022,"LAC",6,0,0,0,0,10,130,13,10.8333330154419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,10.8333333333333,0,"TE",0,4.04285714285714,6.8
"6999",13610,2022,"Det",7,0,0,0,0,26,395,15.192307472229,9.1860466003418,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,7,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,24,0,9.18604651162791,0,"TE",5,10.35,33.9
"7000",13610,2022,"Min",10,0,0,0,0,60,519,8.64999961853027,6.03488349914551,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,13,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,567,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,24,0,6.03488372093023,0,"TE",5,10.35,33.9
"7001",13612,2022,"Ari",3,0,0,0,0,2,21,10.5,4.19999980926514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4.2,0,"WR",0,0.533333333333333,1.6
"7002",13612,2022,"Bal",2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,1,"WR",0,0.533333333333333,1.6
"7003",13613,2022,"Ari",11,67,418,6.23880577087402,3,0,0,0,0,0,390,259,14,2368,7,6.07179498672485,0,0,0,0,0,0,0,0,0,0,0,12,47,25,12,27,0,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,0,0,2,0,0,1,0,0,0,0,0,8,2,25,0,0,0,0,24,6.07179487179487,0,6.23880597014925,"QB",3,19.0181818181818,28.15
"7004",13615,2022,"Hou",2,0,0,0,0,1,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,8,0,"WR",0,0.325,1.3
"7005",13615,2022,"LV",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,"WR",0,0.325,1.3
"7006",13616,2022,"Sea",9,0,0,0,0,3,20,6.66666650772095,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,31,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,5,0,"WR",0,0.388888888888889,2
"7007",13620,2022,"Den",4,6,7,1.16666662693024,0,0,0,0,0,0,88,53,2,483,4,5.48863649368286,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,4,1,8,0,0,0,0,25,5.48863636363636,0,1.16666666666667,"QB",0,5.2125,9.15
"7008",13624,2022,"Den",4,3,4,1.33333337306976,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,1.33333333333333,"RB",0,0.3,0.8
"7009",13626,2022,"Cin",9,1,11,11,0,15,231,15.3999996185303,10.043478012085,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,272,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,10.0434782608696,11,"WR",5,4.88333333333333,18
"7010",13630,2022,"Ari",2,4,5,1.25,0,0,0,0,0,0,58,38,2,402,2,6.93103456497192,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,26,6.93103448275862,0,1.25,"QB",0,12.3,15.8
"7011",13634,2022,"NYG",9,0,0,0,0,11,106,9.6363639831543,6.23529434204102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,6.23529411764706,0,"WR",0,1.78888888888889,5.2
"7012",13636,2022,"NE",11,106,462,4.35849046707153,3,17,97,5.70588254928589,4.21739149093628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,7,13,0,0,0,0,0,6,4,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4.21739130434783,4.35849056603774,"RB",2,7.49090909090909,15.7
"7013",13639,2022,"LV",15,0,0,0,0,3,19,6.33333349227905,4.75,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,52,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4.75,0,"TE",0,0.226666666666667,3.4
"7014",13664,2022,"GB",3,0,0,0,0,1,17,17,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4.25,0,"WR",0,0.733333333333333,2.2
"7015",13667,2022,"Buf",5,0,0,0,0,1,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,7,0,"TE",0,0.24,1.2
"7016",13686,2022,"NE",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,"TE",0,0,0
"7017",13711,2022,"LAR",4,0,0,0,0,2,35,17.5,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,17.5,0,"TE",0,1.125,3.3
"7018",13741,2022,"Phi",5,7,3,0.428571432828903,1,0,0,0,0,0,76,44,3,663,3,8.72368431091309,0,0,0,0,0,1,0,0,0,0,0,2,6,1,0,11,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,146,0,0,1,1,0,0,0,0,0,0,0,4,1,6,0,0,0,0,26,8.72368421052632,0,0.428571428571429,"QB",2,5.75,26.25
"7019",13749,2022,"LV",10,0,0,0,0,36,330,9.16666698455811,6.59999990463257,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,50,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,354,0,26,0,0,0,0,0,0,0,0,0,3,1,0,0,0,74,0,26,0,6.6,0,"WR",2,5.7,15.8
"7020",13752,2022,"Ari",6,15,61,4.06666660308838,0,0,0,0,0,0,83,45,0,412,5,4.96385526657104,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,26,4.96385542168675,0,4.06666666666667,"QB",0,2.95,7.25
"7021",13786,2022,"Bal",17,0,0,0,0,14,149,10.6428575515747,5.96000003814697,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,10,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,498,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,5.96,0,"TE",1,2.08333333333333,15.6
"7022",13809,2022,"Cin",2,0,0,0,0,2,-2,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,-1,0,"TE",0,0.4,0.7
"7023",13822,2022,"LV",15,0,2,0,0,33,420,12.7272729873657,7.77777767181396,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,6,0,0,0,0,0,0,0,0,0,0,0,3,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,715,0,95,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,25,0,7.77777777777778,0,"TE",1,4.58,11.8
"7024",13828,2022,"Chi",14,0,0,0,0,2,26,13,6.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,176,2,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,6.5,0,"TE",0,0.257142857142857,2.8
"7025",13833,2022,"Atl",17,2,7,3.5,0,40,533,13.3249998092651,8.73770523071289,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,9,2,0,0,0,0,0,0,0,0,1,0,0,0,710,0,33,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,24,0,8.73770491803279,3.5,"WR",3,5.29411764705882,11.7
